amount,hour_of_day,day_of_week,merchant_category,country,device_type,is_foreign_transaction,distance_from_home_km,num_transactions_last_24h,avg_transaction_amount_30d,account_age_days,is_new_device,card_present,is_fraud,transaction_id
48.52,19,0,fuel,US,web_chrome,0,17.14,3,115.14,408,0,1,0,TXN100291
19.54,11,4,restaurant,NG,mobile_app,1,13.22,4,68.03,2905,0,1,0,TXN100292
127.97,18,4,jewelry,US,web_safari,0,16.6,1,56.83,1468,0,1,0,TXN100293
116.23,18,4,travel,US,mobile_app,0,30.31,4,63.3,85,0,0,0,TXN100294
48.23,23,4,fuel,US,mobile_app,0,16.05,3,86.1,315,1,1,0,TXN100295
72.83,22,0,utilities,US,mobile_app,0,24.17,2,76.77,2707,0,0,0,TXN100296
206.87,5,3,grocery,US,web_chrome,0,1.86,1,64.9,287,0,0,0,TXN100297
112.4,8,3,entertainment,US,mobile_app,0,11.68,4,62.28,271,0,1,0,TXN100298
35.24,15,2,fuel,US,web_chrome,0,15.42,0,76.89,1130,0,1,0,TXN100299
184.77,17,5,electronics,US,mobile_app,0,19.37,0,92.37,923,0,1,0,TXN100300
88.75,18,0,utilities,US,web_safari,0,21.23,2,105.3,1166,0,1,0,TXN100301
164.59,20,0,fuel,CA,mobile_app,1,6.0,1,70.24,136,0,0,0,TXN100302
30.74,22,0,online_retail,US,web_chrome,0,7.57,8,57.43,1810,0,1,0,TXN100303
14.56,20,6,jewelry,US,mobile_app,0,20.72,5,100.74,1691,0,0,0,TXN100304
136.26,10,6,travel,GB,web_chrome,1,10.54,0,151.04,2644,0,1,0,TXN100305
655.72,16,2,online_retail,NG,mobile_app,1,613.36,6,87.41,1499,0,0,1,TXN100306
11.61,14,2,electronics,US,mobile_app,0,7.57,1,121.59,740,0,0,0,TXN100307
71.63,17,3,grocery,US,mobile_app,0,25.53,4,107.25,785,0,1,0,TXN100308
377.0,15,1,jewelry,SG,web_chrome,1,259.99,7,79.57,2040,1,0,1,TXN100309
129.23,19,4,travel,US,web_chrome,0,6.15,1,81.83,52,0,1,0,TXN100310
89.97,6,1,online_retail,US,mobile_app,0,3.05,2,40.07,230,0,1,0,TXN100311
76.02,15,1,fuel,GB,web_chrome,1,30.97,1,70.89,390,0,0,0,TXN100312
136.99,14,1,grocery,US,mobile_app,0,9.47,3,71.34,252,0,0,0,TXN100313
48.09,9,1,utilities,US,mobile_app,0,6.87,1,63.1,1532,0,0,0,TXN100314
138.29,20,4,grocery,US,mobile_app,0,8.94,4,73.75,2724,0,1,0,TXN100315
94.1,8,3,jewelry,US,web_safari,0,29.05,4,88.43,2987,0,1,0,TXN100316
186.79,15,0,restaurant,GB,web_safari,1,1.67,2,107.23,1240,0,0,0,TXN100317
6.44,19,2,grocery,US,web_chrome,0,36.8,1,123.31,2140,0,0,0,TXN100318
11.01,20,3,electronics,US,mobile_app,0,38.77,5,96.49,966,0,0,0,TXN100319
107.72,10,5,healthcare,US,web_chrome,0,50.66,4,132.53,227,0,1,0,TXN100320
52.31,11,0,entertainment,FR,mobile_app,1,39.95,5,98.37,816,0,1,0,TXN100321
53.74,8,6,electronics,FR,web_chrome,1,46.2,0,153.2,675,0,0,0,TXN100322
26.49,12,4,healthcare,US,web_chrome,0,37.94,0,99.09,482,0,1,0,TXN100323
34.11,9,1,electronics,GB,web_chrome,1,50.63,2,93.44,1661,0,1,0,TXN100324
123.62,10,0,entertainment,CA,web_safari,1,27.26,2,61.37,2787,0,0,0,TXN100325
187.57,9,6,utilities,US,atm,0,4.87,1,72.52,707,0,1,0,TXN100326
11.32,16,3,electronics,SG,pos_terminal,1,11.86,2,87.8,690,0,1,0,TXN100327
32.02,14,0,utilities,US,web_chrome,0,0.26,4,82.71,47,1,1,0,TXN100328
79.25,7,4,utilities,US,mobile_app,0,12.56,1,66.22,555,0,0,0,TXN100329
30.02,20,3,jewelry,AU,web_chrome,1,12.95,4,79.58,1672,0,1,0,TXN100330
56.47,17,2,jewelry,FR,mobile_app,1,4.46,2,63.13,2017,0,0,0,TXN100331
47.79,16,2,entertainment,US,pos_terminal,0,9.32,3,67.62,537,0,1,0,TXN100332
68.63,10,6,jewelry,US,pos_terminal,0,17.55,2,90.94,556,0,0,0,TXN100333
39.61,19,1,jewelry,IN,pos_terminal,1,25.66,2,82.77,2513,0,1,0,TXN100334
45.72,8,2,healthcare,US,mobile_app,0,37.63,2,94.74,1716,0,0,0,TXN100335
99.42,14,1,travel,US,web_chrome,0,7.2,2,41.92,1885,0,0,0,TXN100336
185.5,13,1,fuel,BR,mobile_app,1,8.62,3,99.09,1253,0,1,0,TXN100337
113.51,18,0,online_retail,US,mobile_app,0,2.28,4,80.24,690,0,1,0,TXN100338
10.46,22,6,electronics,AU,web_safari,1,37.26,0,74.12,402,0,1,0,TXN100339
62.9,0,4,utilities,SG,mobile_app,1,22.71,5,77.3,2363,0,0,0,TXN100340
141.61,19,3,entertainment,US,web_chrome,0,40.24,0,60.53,1182,0,0,0,TXN100341
79.46,10,5,healthcare,SG,mobile_app,1,4.95,2,58.87,1589,0,1,0,TXN100342
9.29,2,5,healthcare,CA,mobile_app,1,20.6,3,88.1,1526,0,1,0,TXN100343
32.64,15,2,utilities,DE,mobile_app,1,38.51,1,80.9,351,0,1,0,TXN100344
92.8,21,0,utilities,CA,web_chrome,1,23.65,1,82.07,209,0,1,0,TXN100345
25.33,13,0,online_retail,US,web_safari,0,3.83,2,94.66,308,0,1,0,TXN100346
29.56,9,1,travel,US,mobile_app,0,26.47,3,93.38,1189,0,1,0,TXN100347
82.1,12,4,utilities,US,web_chrome,0,26.17,1,103.89,1150,0,1,0,TXN100348
61.75,17,3,travel,AU,mobile_app,1,51.28,4,55.71,332,0,1,0,TXN100349
27.14,13,2,online_retail,CA,web_chrome,1,10.78,2,84.82,1674,0,0,0,TXN100350
138.25,15,1,utilities,US,mobile_app,0,23.08,2,119.45,1437,0,0,0,TXN100351
19.28,12,4,travel,US,atm,0,21.91,1,96.51,1726,0,1,0,TXN100352
108.16,19,3,jewelry,US,mobile_app,0,11.18,1,115.13,258,0,1,0,TXN100353
84.94,17,6,electronics,US,mobile_app,0,19.01,3,104.66,2579,1,1,0,TXN100354
55.69,13,4,restaurant,AU,mobile_app,1,30.94,1,82.66,2773,0,1,0,TXN100355
90.71,20,0,travel,US,mobile_app,0,22.26,1,83.11,1446,0,1,0,TXN100356
161.57,16,0,electronics,FR,mobile_app,1,42.35,2,36.88,1795,0,1,0,TXN100357
136.65,13,0,fuel,CA,pos_terminal,1,14.91,3,128.01,2918,0,1,0,TXN100358
213.47,9,0,restaurant,US,atm,0,33.3,0,61.96,2328,0,1,0,TXN100359
65.01,20,5,electronics,FR,web_chrome,1,15.85,6,134.55,1695,0,0,0,TXN100360
181.01,17,2,utilities,NG,web_chrome,1,9.44,4,88.85,1148,1,0,0,TXN100361
124.43,11,4,entertainment,US,web_chrome,0,10.19,2,82.91,1411,0,1,0,TXN100362
53.47,16,4,travel,DE,web_chrome,1,47.7,3,38.16,2857,0,1,0,TXN100363
49.02,21,3,healthcare,US,web_safari,0,18.57,1,66.03,2603,0,1,0,TXN100364
18.11,16,5,grocery,DE,pos_terminal,1,6.67,1,38.61,1477,0,0,0,TXN100365
129.45,20,2,restaurant,US,web_chrome,0,45.92,4,66.08,753,0,1,0,TXN100366
80.4,17,1,grocery,US,web_chrome,0,11.62,4,55.14,2289,0,1,0,TXN100367
835.4,19,4,electronics,IN,mobile_app,1,363.45,5,32.74,1104,0,0,1,TXN100368
56.04,17,0,jewelry,US,web_safari,0,23.15,1,56.19,905,0,1,0,TXN100369
184.07,12,2,utilities,GB,mobile_app,1,4.99,4,122.02,2179,0,1,0,TXN100370
160.52,7,5,electronics,US,web_chrome,0,22.45,3,101.64,2905,0,1,0,TXN100371
51.74,9,5,fuel,US,web_safari,0,17.9,8,121.51,1857,0,1,0,TXN100372
215.31,16,6,online_retail,BR,mobile_app,1,5.23,0,91.12,2591,0,0,0,TXN100373
134.85,9,5,travel,US,mobile_app,0,26.7,2,68.23,1879,0,0,0,TXN100374
45.28,14,6,travel,CA,mobile_app,1,42.9,0,36.38,2959,0,1,0,TXN100375
191.53,18,4,jewelry,CA,mobile_app,1,48.33,0,78.98,1749,0,1,0,TXN100376
120.13,22,6,online_retail,US,atm,0,44.56,1,49.6,234,1,0,0,TXN100377
131.85,9,0,travel,US,mobile_app,0,9.81,2,65.84,49,0,1,0,TXN100378
102.48,10,4,utilities,US,web_chrome,0,47.5,1,24.78,1586,0,0,0,TXN100379
42.22,16,4,travel,US,web_safari,0,33.47,1,28.42,727,0,0,0,TXN100380
71.77,15,3,fuel,US,web_chrome,0,1.65,7,77.73,2905,0,1,0,TXN100381
241.64,17,4,healthcare,US,web_chrome,0,29.1,2,93.17,570,0,1,0,TXN100382
89.48,15,1,restaurant,FR,web_chrome,1,4.67,3,81.55,872,0,1,0,TXN100383
133.94,8,6,travel,GB,mobile_app,1,8.82,1,78.32,2262,0,1,0,TXN100384
116.42,10,0,electronics,CA,web_chrome,1,4.68,0,101.39,2940,0,0,0,TXN100385
30.8,19,3,online_retail,US,web_safari,0,47.45,3,171.36,1967,0,0,0,TXN100386
56.84,13,4,jewelry,FR,mobile_app,1,13.38,4,147.08,1713,0,0,0,TXN100387
18.12,19,4,electronics,US,web_chrome,0,6.69,1,11.96,980,0,1,0,TXN100388
163.19,14,3,healthcare,US,mobile_app,0,7.14,2,108.03,128,0,1,0,TXN100389
29.17,11,3,jewelry,US,web_chrome,0,33.29,3,81.95,597,0,1,0,TXN100390
65.36,11,0,restaurant,AU,web_chrome,1,28.14,1,43.57,2244,0,0,0,TXN100391
199.63,20,0,jewelry,US,mobile_app,0,12.99,1,137.43,412,0,1,0,TXN100392
21.55,21,5,restaurant,US,web_safari,0,44.98,2,69.68,2125,0,0,0,TXN100393
99.83,9,2,travel,GB,mobile_app,1,6.08,1,120.6,2855,0,1,0,TXN100394
281.79,12,2,jewelry,BR,web_chrome,1,6.13,1,83.59,170,0,1,0,TXN100395
41.84,15,5,entertainment,GB,web_safari,1,42.76,2,57.46,915,0,1,0,TXN100396
148.41,1,5,utilities,FR,web_chrome,1,11.31,2,64.28,1029,0,0,0,TXN100397
41.06,11,2,jewelry,GB,web_chrome,1,34.99,5,98.09,933,0,1,0,TXN100398
101.56,19,4,utilities,IN,web_safari,1,5.54,3,45.99,2111,0,0,0,TXN100399
63.75,19,6,online_retail,GB,mobile_app,1,19.68,1,59.91,1954,0,1,0,TXN100400
117.56,23,0,grocery,US,web_chrome,0,17.53,1,73.81,1538,0,0,0,TXN100401
67.57,8,1,restaurant,US,web_chrome,0,0.81,1,52.98,839,0,0,0,TXN100402
92.96,5,5,electronics,US,mobile_app,0,2.92,2,45.39,2873,0,1,0,TXN100403
74.2,9,1,healthcare,US,pos_terminal,0,2.14,3,101.53,1442,0,0,0,TXN100404
50.49,15,6,travel,SG,web_safari,1,36.65,3,57.16,1216,0,0,0,TXN100405
130.1,1,3,electronics,US,pos_terminal,0,21.45,3,91.24,731,1,1,0,TXN100406
222.73,22,3,healthcare,US,mobile_app,0,26.36,4,79.96,292,0,0,0,TXN100407
73.98,11,0,grocery,US,atm,0,58.6,4,98.19,550,0,1,0,TXN100408
208.16,17,1,travel,US,mobile_app,0,49.49,3,70.43,925,0,1,0,TXN100409
78.15,21,1,restaurant,US,web_chrome,0,2.72,1,-1.66,2416,0,0,0,TXN100410
46.79,8,2,entertainment,GB,web_safari,1,33.27,0,63.94,2193,0,0,0,TXN100411
143.25,20,2,utilities,US,mobile_app,0,17.86,2,71.14,217,0,1,0,TXN100412
112.91,13,0,entertainment,US,mobile_app,0,15.39,1,51.04,1034,0,0,0,TXN100413
92.3,17,1,healthcare,CA,mobile_app,1,25.99,1,79.09,527,0,0,0,TXN100414
176.39,1,0,jewelry,US,web_safari,0,37.54,2,73.63,453,0,1,0,TXN100415
38.45,22,5,healthcare,US,web_chrome,0,21.34,1,88.62,1870,0,1,0,TXN100416
21.6,23,3,grocery,BR,web_chrome,1,45.39,1,81.06,2555,0,1,0,TXN100417
207.3,13,0,grocery,GB,mobile_app,1,17.76,1,87.06,2571,1,0,0,TXN100418
63.78,18,1,entertainment,FR,mobile_app,1,48.76,2,89.58,2632,0,0,0,TXN100419
171.51,20,0,online_retail,BR,mobile_app,1,10.39,0,62.47,1918,0,1,0,TXN100420
136.34,18,5,travel,GB,mobile_app,1,17.09,1,97.77,1543,0,1,0,TXN100421
71.25,11,5,travel,US,mobile_app,0,30.8,2,5.15,1839,0,1,0,TXN100422
54.12,17,6,electronics,US,web_chrome,0,9.82,2,70.07,1061,1,1,0,TXN100423
154.47,19,4,electronics,NG,mobile_app,1,3.3,2,40.48,2826,0,1,0,TXN100424
41.13,18,0,grocery,US,mobile_app,0,47.22,2,91.79,2811,0,0,0,TXN100425
154.08,12,6,healthcare,US,web_chrome,0,19.65,2,78.39,764,0,1,0,TXN100426
44.79,0,0,online_retail,AU,web_chrome,1,15.14,3,106.72,2669,0,1,0,TXN100427
37.71,17,3,entertainment,AU,web_chrome,1,21.34,0,83.76,1231,0,1,0,TXN100428
302.9,20,4,entertainment,NG,mobile_app,1,31.05,3,77.37,1783,1,0,0,TXN100429
73.58,10,3,entertainment,BR,atm,1,2.54,2,91.17,486,0,1,0,TXN100430
145.99,12,0,online_retail,DE,web_safari,1,53.4,1,42.07,221,0,0,0,TXN100431
23.82,20,5,jewelry,FR,web_safari,1,36.58,0,74.89,2728,0,1,0,TXN100432
55.73,18,1,healthcare,FR,web_safari,1,21.63,1,77.49,2077,0,0,0,TXN100433
20.88,9,6,healthcare,US,pos_terminal,0,20.92,1,76.57,1829,0,0,0,TXN100434
47.78,9,4,travel,US,web_chrome,0,16.62,2,71.6,54,0,1,0,TXN100435
113.54,21,4,travel,AU,web_chrome,1,22.25,1,107.68,1535,0,0,0,TXN100436
21.02,23,6,healthcare,US,pos_terminal,0,3.05,2,13.39,366,0,0,0,TXN100437
76.3,15,2,jewelry,US,web_chrome,0,7.37,4,85.81,1366,0,1,0,TXN100438
61.82,17,1,jewelry,CA,mobile_app,1,25.46,2,137.86,2301,1,1,0,TXN100439
3.14,18,6,electronics,US,web_chrome,0,27.74,4,86.19,429,0,0,0,TXN100440
152.15,15,0,utilities,US,atm,0,6.21,1,37.55,2225,0,1,0,TXN100441
164.21,16,3,fuel,US,web_chrome,0,6.86,2,46.23,1918,0,1,0,TXN100442
22.26,20,0,healthcare,GB,mobile_app,1,24.23,5,84.52,2199,0,0,0,TXN100443
122.77,13,0,entertainment,US,mobile_app,0,9.76,8,49.54,2604,0,1,0,TXN100444
43.1,6,4,grocery,US,mobile_app,0,23.7,1,65.88,1706,0,0,0,TXN100445
114.37,14,5,restaurant,FR,mobile_app,1,6.07,3,79.99,2382,1,0,0,TXN100446
37.9,22,3,entertainment,DE,pos_terminal,1,10.78,2,118.55,301,0,0,0,TXN100447
138.94,9,2,jewelry,DE,web_chrome,1,7.61,3,69.76,143,0,1,0,TXN100448
218.25,22,2,grocery,US,web_chrome,0,38.39,1,98.91,356,0,1,0,TXN100449
92.23,15,3,online_retail,US,mobile_app,0,59.29,2,79.12,1094,0,1,0,TXN100450
128.09,18,3,online_retail,CA,web_chrome,1,26.23,1,63.2,2977,0,0,0,TXN100451
9.03,19,3,fuel,CA,web_chrome,1,20.34,3,42.47,1091,0,1,0,TXN100452
29.85,8,2,jewelry,US,mobile_app,0,8.75,2,122.94,840,0,1,0,TXN100453
63.24,14,6,entertainment,US,mobile_app,0,28.43,1,66.09,696,0,1,0,TXN100454
17.92,15,5,electronics,SG,mobile_app,1,18.76,1,91.7,1738,1,1,0,TXN100455
13.2,20,0,electronics,US,mobile_app,0,0.63,0,114.58,2875,0,0,0,TXN100456
81.04,13,5,electronics,FR,mobile_app,1,14.62,2,85.13,88,0,0,0,TXN100457
217.21,13,6,restaurant,US,mobile_app,0,6.22,1,97.19,614,0,1,0,TXN100458
196.21,3,1,entertainment,US,mobile_app,0,22.22,1,93.68,475,0,0,0,TXN100459
155.47,21,3,entertainment,US,mobile_app,0,48.65,1,96.0,2151,0,0,0,TXN100460
113.12,16,6,fuel,CA,web_safari,1,9.94,2,116.06,2994,0,1,0,TXN100461
46.02,19,2,fuel,DE,web_chrome,1,16.05,3,102.44,1603,0,1,0,TXN100462
210.49,15,6,online_retail,US,mobile_app,0,5.85,1,88.52,2429,0,0,0,TXN100463
98.47,14,2,travel,SG,web_safari,1,55.26,0,98.14,760,0,1,0,TXN100464
50.94,18,1,online_retail,IN,mobile_app,1,39.64,3,105.0,1141,0,1,0,TXN100465
194.9,13,1,jewelry,CA,web_safari,1,20.64,1,26.92,561,0,1,0,TXN100466
76.01,11,1,travel,GB,mobile_app,1,9.89,3,75.48,1011,0,1,0,TXN100467
45.31,11,3,fuel,US,web_safari,0,15.19,2,93.92,1773,0,1,0,TXN100468
59.05,8,2,jewelry,AU,mobile_app,1,1.75,2,53.08,1496,0,1,0,TXN100469
143.79,15,5,online_retail,GB,web_chrome,1,9.83,0,108.29,2022,0,0,0,TXN100470
61.4,2,1,grocery,US,atm,0,1.08,3,14.26,1059,0,1,0,TXN100471
56.56,17,5,grocery,US,web_chrome,0,8.51,1,79.15,577,0,1,0,TXN100472
27.67,19,4,healthcare,IN,mobile_app,1,28.12,3,72.9,1551,0,1,0,TXN100473
92.38,17,3,utilities,US,web_chrome,0,46.72,2,166.68,1367,0,1,0,TXN100474
260.42,8,4,entertainment,AU,mobile_app,1,7.77,2,93.76,694,0,1,0,TXN100475
224.05,16,0,restaurant,US,web_chrome,0,3.16,3,74.02,2055,0,1,0,TXN100476
83.85,14,0,restaurant,SG,mobile_app,1,12.54,2,111.11,1818,0,0,0,TXN100477
86.82,17,5,online_retail,US,web_chrome,0,21.85,2,79.15,2664,0,0,0,TXN100478
83.11,17,4,utilities,NG,mobile_app,1,12.54,1,96.39,2530,0,1,0,TXN100479
92.13,7,4,jewelry,GB,web_chrome,1,25.89,0,70.16,883,0,0,0,TXN100480
274.18,12,6,grocery,US,mobile_app,0,9.86,3,75.03,1006,0,1,0,TXN100481
189.66,9,1,fuel,US,mobile_app,0,26.71,0,59.08,1308,0,1,0,TXN100482
20.64,11,1,online_retail,US,web_chrome,0,26.13,4,83.41,1768,0,1,0,TXN100483
93.01,12,2,online_retail,US,web_chrome,0,10.07,1,21.49,2639,0,1,0,TXN100484
95.05,12,2,grocery,DE,web_safari,1,4.56,1,66.55,2261,1,1,0,TXN100485
267.36,13,6,online_retail,AU,web_chrome,1,13.37,1,90.54,42,0,0,0,TXN100486
32.75,15,2,entertainment,US,web_chrome,0,13.74,1,47.48,190,0,0,0,TXN100487
166.67,11,1,utilities,NG,mobile_app,1,17.63,2,53.04,360,0,0,0,TXN100488
135.24,19,4,online_retail,SG,mobile_app,1,20.03,2,89.69,2209,0,1,0,TXN100489
92.87,16,4,online_retail,AU,web_chrome,1,4.15,3,76.11,622,0,1,0,TXN100490
53.47,20,1,entertainment,US,web_safari,0,42.63,2,68.01,595,0,1,0,TXN100491
13.86,18,1,entertainment,US,web_safari,0,14.43,0,81.35,873,0,1,0,TXN100492
19.4,10,6,utilities,US,atm,0,13.65,2,77.45,2901,0,0,0,TXN100493
193.3,12,5,jewelry,US,mobile_app,0,10.02,2,42.16,177,0,0,0,TXN100494
97.98,17,2,travel,FR,pos_terminal,1,23.32,2,71.42,60,0,1,0,TXN100495
197.6,19,4,jewelry,US,web_chrome,0,25.34,3,61.52,1374,0,1,0,TXN100496
66.15,18,6,utilities,US,mobile_app,0,27.2,2,103.06,145,0,1,0,TXN100497
107.07,17,6,healthcare,US,atm,0,1.69,4,134.6,116,0,1,0,TXN100498
110.21,11,4,online_retail,GB,mobile_app,1,12.58,4,91.94,1383,0,1,0,TXN100499
87.51,18,3,restaurant,US,atm,0,16.35,3,103.26,1741,0,1,0,TXN100500
133.96,9,0,online_retail,NG,web_chrome,1,84.54,1,69.83,2703,0,0,0,TXN100501
180.17,7,1,travel,GB,mobile_app,1,0.99,3,135.19,2875,0,1,0,TXN100502
150.98,18,3,electronics,FR,mobile_app,1,20.62,2,58.93,2378,0,1,0,TXN100503
121.18,18,1,restaurant,US,web_chrome,0,10.52,2,60.28,1851,0,1,0,TXN100504
95.12,18,6,grocery,DE,mobile_app,1,30.91,1,83.45,1492,0,1,0,TXN100505
72.53,12,1,utilities,AU,mobile_app,1,24.23,1,84.33,2799,0,1,0,TXN100506
157.93,10,3,grocery,US,web_chrome,0,10.01,1,58.22,2259,0,1,0,TXN100507
18.69,20,1,electronics,US,web_chrome,0,5.23,1,57.82,1442,0,1,0,TXN100508
48.91,9,6,entertainment,AU,web_chrome,1,1.04,1,86.56,205,0,0,0,TXN100509
137.47,19,0,jewelry,GB,mobile_app,1,55.82,2,103.73,1359,0,0,0,TXN100510
128.26,11,1,restaurant,CA,pos_terminal,1,31.75,2,51.8,607,0,1,0,TXN100511
252.01,7,5,electronics,US,web_chrome,0,19.56,2,43.07,2627,0,1,0,TXN100512
16.76,11,0,online_retail,US,mobile_app,0,15.41,3,45.33,217,0,1,0,TXN100513
216.03,17,5,jewelry,SG,web_safari,1,4.41,2,50.89,477,0,1,0,TXN100514
38.56,12,0,electronics,CA,mobile_app,1,17.7,1,73.13,2569,0,1,0,TXN100515
14.9,18,2,healthcare,US,atm,0,13.95,2,75.44,2115,0,0,0,TXN100516
88.36,10,2,fuel,AU,mobile_app,1,3.29,2,168.81,2907,0,0,0,TXN100517
72.88,15,1,healthcare,US,mobile_app,0,23.27,3,92.54,2288,0,1,0,TXN100518
319.78,16,5,online_retail,AU,pos_terminal,1,32.01,0,34.85,2351,0,1,0,TXN100519
77.85,9,6,fuel,US,mobile_app,0,11.54,1,77.14,521,0,0,0,TXN100520
206.68,12,4,utilities,US,mobile_app,0,33.17,1,61.14,2894,0,1,0,TXN100521
84.52,19,2,travel,US,web_safari,0,12.61,2,121.48,2786,0,1,0,TXN100522
160.46,12,6,online_retail,CA,atm,1,30.43,1,58.5,145,0,0,0,TXN100523
100.03,0,6,electronics,SG,mobile_app,1,48.63,4,89.0,2629,0,1,0,TXN100524
442.2,22,4,travel,IN,web_safari,1,200.8,7,57.54,2871,1,0,1,TXN100525
134.1,12,2,healthcare,NG,mobile_app,1,13.87,3,53.63,1033,0,1,0,TXN100526
135.08,12,3,online_retail,CA,mobile_app,1,20.56,2,107.38,144,0,1,0,TXN100527
55.14,10,2,grocery,DE,mobile_app,1,15.42,1,87.32,2317,1,0,0,TXN100528
162.62,11,2,entertainment,US,pos_terminal,0,7.49,1,53.95,2863,1,1,0,TXN100529
185.76,19,4,entertainment,IN,mobile_app,1,2.4,4,80.85,824,0,1,0,TXN100530
93.73,19,5,utilities,FR,web_chrome,1,15.38,1,68.08,2443,0,1,0,TXN100531
17.52,22,5,entertainment,US,mobile_app,0,17.25,2,113.3,1424,0,1,0,TXN100532
120.01,16,0,restaurant,GB,mobile_app,1,6.15,5,101.56,1184,0,1,0,TXN100533
15.16,9,2,online_retail,GB,web_safari,1,38.91,0,122.89,517,0,1,0,TXN100534
115.69,15,3,online_retail,DE,pos_terminal,1,46.57,0,151.82,2573,0,0,0,TXN100535
63.33,10,0,grocery,GB,mobile_app,1,12.32,0,41.63,1739,0,1,0,TXN100536
120.15,13,0,healthcare,US,mobile_app,0,4.1,4,111.93,1069,0,0,0,TXN100537
246.8,8,2,electronics,US,mobile_app,0,34.67,2,34.49,1323,0,1,0,TXN100538
79.55,16,4,fuel,US,atm,0,14.39,1,68.54,641,0,1,0,TXN100539
53.12,10,6,healthcare,DE,mobile_app,1,51.74,2,97.32,1059,1,1,0,TXN100540
59.48,10,4,electronics,US,mobile_app,0,8.34,0,84.64,2168,0,1,0,TXN100541
110.85,15,1,online_retail,US,mobile_app,0,19.13,2,71.37,1635,0,1,0,TXN100542
23.9,12,0,travel,US,pos_terminal,0,16.73,2,78.61,2335,0,1,0,TXN100543
161.67,19,3,fuel,US,web_chrome,0,38.24,4,93.75,1960,0,1,0,TXN100544
63.83,17,0,travel,US,mobile_app,0,21.84,2,49.41,2259,0,1,0,TXN100545
75.22,18,0,grocery,US,web_chrome,0,13.5,2,37.69,779,0,0,0,TXN100546
26.9,12,5,fuel,FR,web_safari,1,2.71,2,92.67,62,0,1,0,TXN100547
112.24,11,0,entertainment,US,mobile_app,0,9.91,3,133.75,2025,0,0,0,TXN100548
215.92,23,5,jewelry,US,web_chrome,0,2.98,1,91.58,841,0,0,0,TXN100549
92.47,18,4,grocery,IN,mobile_app,1,22.07,1,30.69,1934,0,1,0,TXN100550
89.74,17,3,fuel,US,pos_terminal,0,41.9,5,40.75,340,0,1,0,TXN100551
69.08,20,3,utilities,US,mobile_app,0,18.16,1,72.27,2204,0,1,0,TXN100552
309.89,2,2,electronics,IN,web_chrome,1,384.97,10,79.84,1381,1,0,1,TXN100553
64.55,15,5,utilities,US,mobile_app,0,14.2,2,110.67,375,0,0,0,TXN100554
939.33,2,3,jewelry,NG,mobile_app,1,708.94,15,27.06,2002,1,0,1,TXN100555
191.67,11,3,entertainment,US,pos_terminal,0,2.41,0,67.91,124,0,0,0,TXN100556
56.43,9,5,online_retail,IN,web_safari,1,35.56,2,87.45,1666,1,0,0,TXN100557
87.33,11,4,restaurant,US,web_chrome,0,11.88,4,71.62,56,1,1,0,TXN100558
135.44,17,2,utilities,US,web_safari,0,39.52,0,73.29,1851,0,1,0,TXN100559
31.63,16,1,grocery,US,pos_terminal,0,11.99,0,74.02,425,1,0,0,TXN100560
90.83,13,1,fuel,US,web_chrome,0,12.61,1,107.31,2855,0,0,0,TXN100561
540.17,21,3,jewelry,IN,web_chrome,1,495.26,4,82.0,117,1,1,1,TXN100562
96.93,18,5,online_retail,US,mobile_app,0,14.32,1,98.32,1907,0,1,0,TXN100563
27.81,2,2,travel,DE,mobile_app,1,18.31,1,127.06,548,0,1,0,TXN100564
152.75,8,6,grocery,US,web_chrome,0,5.03,3,77.45,1666,0,1,0,TXN100565
36.69,9,4,online_retail,IN,mobile_app,1,46.04,1,63.54,61,0,0,0,TXN100566
188.7,9,4,travel,CA,pos_terminal,1,18.46,1,60.19,613,0,1,0,TXN100567
8.04,5,3,travel,GB,mobile_app,1,12.2,2,80.94,291,0,0,0,TXN100568
169.69,9,4,jewelry,FR,mobile_app,1,43.78,1,69.66,2119,0,1,0,TXN100569
234.97,19,2,healthcare,US,web_chrome,0,7.8,1,68.09,1583,0,1,0,TXN100570
96.89,8,4,restaurant,CA,mobile_app,1,40.11,3,11.26,2369,0,1,0,TXN100571
101.99,10,0,jewelry,GB,web_chrome,1,7.22,1,81.99,2646,0,1,0,TXN100572
13.3,14,6,travel,US,mobile_app,0,5.16,2,120.06,299,0,1,0,TXN100573
39.99,19,0,restaurant,US,mobile_app,0,4.02,1,56.06,1596,0,0,0,TXN100574
138.81,15,6,travel,US,mobile_app,0,4.97,0,69.32,1570,1,0,0,TXN100575
57.49,21,2,entertainment,NG,mobile_app,1,30.22,1,110.48,932,0,1,0,TXN100576
104.35,7,5,healthcare,CA,web_chrome,1,4.23,1,76.25,2878,0,1,0,TXN100577
53.95,19,1,jewelry,US,web_safari,0,5.67,0,41.53,777,0,0,0,TXN100578
100.81,9,6,online_retail,US,web_chrome,0,25.2,3,87.35,1184,0,1,0,TXN100579
58.61,16,5,jewelry,US,pos_terminal,0,37.51,3,111.57,2755,0,0,0,TXN100580
117.32,6,3,restaurant,FR,mobile_app,1,16.31,2,34.61,364,0,1,0,TXN100581
71.84,13,6,healthcare,GB,pos_terminal,1,19.49,1,28.68,1077,0,0,0,TXN100582
108.04,20,0,fuel,CA,mobile_app,1,6.84,2,44.01,2699,0,1,0,TXN100583
